"","trainpred.rf","trainpred.gbm","trainpred.el1","trainpred.el2"
"9970","C","C","C","C"
"9971","C","C","C","C"
"9972","C","C","C","C"
"9973","C","C","C","C"
"9974","C","C","C","C"
"9975","C","C","C","C"
"9976","C","C","C","C"
"9977","C","C","C","C"
"9978","C","C","C","C"
"9979","C","C","C","C"
"9980","C","C","C","C"
"9981","C","C","C","C"
"9982","C","C","C","C"
"9983","C","C","C","C"
"9984","C","C","C","C"
"9985","C","C","C","C"
"9986","C","C","C","C"
"9987","C","C","B","B"
"9988","C","C","C","C"
"9989","C","C","C","C"
"9990","C","C","C","C"
"9991","C","C","C","C"
"9992","C","C","C","C"
"9993","C","C","C","C"
"9994","C","C","C","C"
"9995","C","C","C","C"
"9996","C","C","C","C"
"9997","C","C","C","C"
"9998","C","C","C","C"
"9999","C","C","C","C"
"10000","C","C","C","C"
"10001","C","C","C","C"
"10002","C","C","C","C"
"10003","C","C","C","C"
"10004","C","C","C","C"
"10005","C","C","C","C"
"10006","C","C","C","C"
"10007","C","C","C","C"
"10008","C","C","C","C"
"10009","C","C","C","C"
"10010","C","C","C","C"
"10011","C","C","C","C"
"10012","C","C","C","C"
"10013","C","C","C","C"
"10014","C","C","C","C"
"10015","C","C","C","C"
"10016","C","C","C","C"
"10017","C","C","C","C"
"10018","C","C","C","C"
"10019","C","C","C","C"
"10020","C","C","C","C"
"10021","C","C","C","C"
"10022","C","C","C","C"
"10023","C","C","C","C"
"10024","C","C","C","C"
"10025","C","C","C","C"
"10026","C","C","C","C"
"10027","C","C","C","C"
"10028","C","C","C","C"
"10029","C","C","C","C"
"10030","C","C","C","C"
"10031","C","C","C","C"
"10032","C","C","C","C"
"10033","C","C","C","C"
"10034","C","C","C","C"
"10035","C","C","C","C"
"10036","C","C","C","C"
"10037","C","C","C","C"
"10038","C","C","C","C"
"10039","C","C","C","C"
"10040","C","C","C","A"
"10041","C","E","C","C"
"10042","C","E","A","A"
"10043","C","E","A","A"
"10044","C","B","A","A"
"10045","C","B","A","A"
"10046","C","C","C","C"
"10047","C","C","C","C"
"10048","C","C","C","C"
"10049","C","C","C","C"
"10050","C","C","C","C"
"10051","C","C","C","C"
"10052","C","C","C","C"
"10053","C","C","C","C"
"10054","C","C","C","C"
"10055","C","C","C","C"
"10056","C","C","C","C"
"10057","C","C","C","C"
"10058","C","C","C","C"
"10059","C","C","C","C"
"10060","C","C","C","C"
"10061","C","C","C","C"
"10062","C","C","C","C"
"10063","C","C","C","C"
"10064","C","C","D","D"
"10065","C","C","C","C"
"10066","C","C","C","C"
"10067","C","C","C","C"
"10068","C","C","C","C"
"10069","C","C","C","C"
"10070","C","C","C","C"
"10071","C","C","C","C"
"10072","C","C","A","A"
"10073","C","C","A","A"
"10074","C","C","A","A"
"10075","C","C","A","A"
"10076","C","C","D","A"
"10077","C","C","D","A"
"10078","C","C","D","D"
"10079","C","C","D","D"
"10080","C","C","D","D"
"10081","C","C","D","D"
"10082","C","C","D","D"
"10083","C","C","D","D"
"10084","C","C","D","D"
"10085","C","C","D","D"
"10086","C","C","D","D"
"10087","C","C","D","D"
"10088","C","C","D","D"
"10089","C","C","D","D"
"10090","C","C","C","C"
"10091","C","C","D","D"
"10092","C","C","C","C"
"10093","C","C","C","C"
"10094","C","C","C","C"
"10095","C","C","C","C"
"10096","C","C","C","C"
"10097","C","C","C","C"
"10098","C","C","C","C"
"10099","C","C","C","C"
"10100","C","C","C","C"
"10101","C","C","C","C"
"10102","C","C","C","C"
"10103","C","C","C","C"
"10104","C","C","C","C"
"10105","C","C","C","C"
"10106","C","C","C","C"
"10107","C","C","C","C"
"10108","C","C","C","C"
"10109","C","C","C","C"
"10110","C","C","C","C"
"10111","C","C","C","C"
"10112","C","C","C","C"
"10113","C","C","C","C"
"10114","C","C","B","B"
"10115","C","C","B","B"
"10116","C","C","C","C"
"10117","C","C","C","C"
"10118","C","C","B","B"
"10119","C","C","C","C"
"10120","C","C","A","C"
"10121","C","C","C","C"
"10122","C","C","A","A"
"10123","C","C","A","C"
"10124","C","C","A","C"
"10125","C","C","A","A"
"10126","C","C","A","A"
"10127","C","C","A","A"
"10128","C","C","A","A"
"10129","C","C","D","D"
"10130","C","C","A","C"
"10131","C","C","C","C"
"10132","C","C","C","C"
"10133","C","C","A","C"
"10134","C","C","D","D"
"10135","C","C","D","D"
"10136","C","C","C","D"
"10137","C","C","C","C"
"10138","C","C","D","D"
"10139","C","C","C","C"
"10140","C","C","C","C"
"10141","C","C","C","C"
"10142","C","C","C","C"
"10143","C","C","C","C"
"10144","C","C","C","C"
"10145","C","C","C","C"
"10146","C","C","C","C"
"10147","C","C","C","C"
"10148","C","C","C","C"
"10149","C","C","B","B"
"10150","C","C","B","B"
"10151","C","C","B","B"
"10152","C","C","C","C"
"10153","C","C","D","D"
"10154","C","C","D","D"
"10155","C","C","A","A"
"10156","C","C","A","A"
"10157","C","C","A","A"
"10158","C","C","C","C"
"10159","C","C","C","A"
"10160","C","C","C","C"
"10161","C","C","C","C"
"10162","C","C","C","C"
"10163","C","C","A","A"
"10164","C","C","A","A"
"10165","C","C","C","C"
"10166","C","C","A","A"
"10167","C","C","A","A"
"10168","C","C","A","A"
"10169","C","C","A","A"
"10170","C","C","D","C"
"10171","C","C","D","D"
"10172","C","C","A","A"
"10173","C","C","A","A"
"10174","C","C","A","A"
"10175","C","C","A","A"
"10176","C","C","A","A"
"10177","C","C","C","C"
"10178","C","C","A","C"
"10179","C","C","A","A"
"10180","C","C","C","C"
"10181","C","C","C","C"
"10182","C","C","B","B"
"10183","C","C","B","B"
"10184","C","C","B","C"
"10185","C","C","B","B"
"10186","C","C","B","B"
"10187","C","C","B","B"
"10188","C","C","B","B"
"10189","C","C","B","C"
"10190","C","C","B","B"
"10191","C","C","A","C"
"10192","C","C","A","A"
"10193","C","C","A","A"
"10194","C","C","A","A"
"10195","C","C","A","A"
"10196","C","C","C","C"
"10197","C","C","C","C"
"10198","C","C","D","D"
"10199","C","C","C","C"
"10200","C","C","C","C"
"10201","C","C","C","C"
"10202","C","C","C","C"
"10203","C","D","C","C"
"10204","C","C","C","C"
"10205","C","C","C","C"
"10206","C","C","C","C"
"10207","C","C","C","C"
"10208","C","C","C","C"
"10209","C","C","C","C"
"10210","C","C","C","C"
"10211","C","C","C","C"
"10212","C","C","C","C"
"10213","C","C","C","C"
"10214","C","C","C","C"
"10215","C","C","C","C"
"10216","C","C","C","C"
"10217","C","C","C","C"
"10218","C","C","C","C"
"10219","C","C","C","C"
"10220","C","C","C","C"
"10221","C","C","C","C"
"10222","C","C","C","C"
"10223","C","C","C","C"
"10224","C","C","E","E"
"10225","C","C","C","C"
"10226","C","C","C","C"
"10227","C","C","C","C"
"10228","C","C","C","C"
"10229","C","C","C","C"
"10230","C","C","C","C"
"10231","C","C","C","C"
"10232","C","C","C","C"
"10233","C","C","C","C"
"10234","C","C","C","C"
"10235","C","C","C","C"
"10236","C","C","C","C"
"10237","C","C","C","C"
"10238","C","C","C","C"
"10239","C","C","C","C"
"10240","C","C","C","C"
"10241","D","D","D","A"
"10242","D","D","D","D"
"10243","D","D","D","D"
"10244","D","D","D","D"
"10245","D","D","D","D"
"10246","D","D","D","D"
"10247","D","D","D","D"
"10248","D","D","D","D"
"10249","D","D","D","D"
"10250","D","D","D","D"
"10251","D","D","D","D"
"10252","D","D","D","D"
"10253","D","D","D","D"
"10254","D","D","D","D"
"10255","D","D","D","D"
"10256","D","D","D","D"
"10257","D","D","D","E"
"10258","D","D","D","D"
"10259","D","D","D","D"
"10260","D","D","D","D"
"10261","D","D","D","D"
"10262","D","D","D","D"
"10263","D","D","D","D"
"10264","D","D","D","D"
"10265","D","D","D","D"
"10266","D","D","E","E"
"10267","D","D","A","A"
"10268","D","D","A","B"
"10269","D","D","B","B"
"10270","D","D","D","D"
"10271","D","D","D","D"
"10272","D","D","D","D"
"10273","D","D","D","D"
"10274","D","D","D","D"
"10275","D","D","D","D"
"10276","D","D","D","D"
"10277","D","D","D","D"
"10278","D","D","D","D"
"10279","D","D","D","D"
"10280","D","D","D","D"
"10281","D","D","D","D"
"10282","D","D","D","D"
"10283","D","D","D","D"
"10284","D","D","D","D"
"10285","D","D","D","D"
"10286","D","D","D","D"
"10287","D","D","D","D"
"10288","D","D","D","D"
"10289","D","D","D","D"
"10290","D","D","D","D"
"10291","D","D","D","D"
"10292","D","D","D","D"
"10293","D","D","D","D"
"10294","D","D","D","D"
"10295","D","D","D","D"
"10296","D","D","D","D"
"10297","D","D","D","D"
"10298","D","D","D","D"
"10299","D","D","D","D"
"10300","D","D","D","D"
"10301","D","D","D","D"
"10302","D","D","D","D"
"10303","D","D","D","D"
"10304","D","D","D","D"
"10305","D","D","D","D"
"10306","D","D","D","D"
"10307","D","D","D","D"
"10308","D","D","D","D"
"10309","D","D","D","D"
"10310","D","D","E","E"
"10311","D","D","E","E"
"10312","D","D","E","E"
"10313","D","D","E","E"
"10314","D","D","D","D"
"10315","D","D","D","D"
"10316","D","D","D","D"
"10317","D","D","D","D"
"10318","D","D","D","D"
"10319","D","D","D","D"
"10320","D","D","D","D"
"10321","D","D","D","D"
"10322","D","D","D","D"
"10323","D","D","D","D"
"10324","D","D","D","D"
"10325","D","D","D","A"
"10326","D","D","D","D"
"10327","D","D","D","D"
"10328","D","D","D","D"
"10329","D","D","D","D"
"10330","D","D","D","D"
"10331","D","D","D","D"
"10332","D","D","D","D"
"10333","D","D","D","D"
"10334","D","D","D","D"
"10335","D","D","D","D"
"10336","D","D","D","D"
"10337","D","D","D","D"
"10338","D","D","D","D"
"10339","D","D","D","D"
"10340","D","D","A","A"
"10341","D","D","A","A"
"10342","D","D","D","A"
"10343","D","D","D","D"
"10344","D","D","E","E"
"10345","D","D","E","E"
"10346","D","D","A","A"
"10347","D","D","A","A"
"10348","D","D","D","D"
"10349","D","D","D","D"
"10350","D","D","A","A"
"10351","D","D","D","D"
"10352","D","D","D","D"
"10353","D","C","A","A"
"10354","D","C","A","C"
"10355","D","C","A","A"
"10356","D","D","A","C"
"10357","D","D","A","D"
"10358","D","D","A","A"
"10359","D","D","A","D"
"10360","D","D","C","C"
"10361","D","D","D","D"
"10362","D","D","C","C"
"10363","D","D","C","C"
"10364","D","D","D","C"
"10365","D","D","D","C"
"10366","D","D","D","D"
"10367","D","C","D","C"
"10368","D","C","D","D"
"10369","D","C","D","C"
"10370","D","C","E","C"
"10371","D","C","C","C"
"10372","D","C","B","B"
"10373","D","C","C","C"
"10374","D","C","B","B"
"10375","D","C","C","C"
"10376","D","C","B","B"
"10377","D","D","C","C"
"10378","D","C","B","C"
"10379","D","B","C","C"
"10380","D","C","C","C"
"10381","D","C","C","C"
"10382","D","C","A","C"
"10383","D","C","A","A"
"10384","D","C","A","C"
"10385","D","B","A","C"
"10386","D","D","A","A"
"10387","D","D","A","A"
"10388","D","D","A","C"
"10389","D","D","A","A"
"10390","D","D","A","A"
"10391","D","D","A","A"
"10392","D","D","A","A"
"10393","D","D","A","A"
"10394","D","D","D","D"
"10395","D","D","D","A"
"10396","D","D","D","D"
"10397","D","D","D","D"
"10398","D","D","D","D"
"10399","D","D","D","D"
"10400","D","D","D","D"
"10401","D","D","D","C"
"10402","D","D","D","C"
"10403","D","D","D","D"
"10404","D","D","C","C"
"10405","D","D","C","C"
"10406","D","D","C","C"
"10407","D","D","C","C"
"10408","D","D","C","D"
"10409","D","D","D","D"
"10410","D","D","A","D"
"10411","D","D","A","D"
"10412","D","D","D","D"
"10413","D","D","A","D"
"10414","D","D","A","A"
"10415","D","D","A","A"
"10416","D","D","A","A"
"10417","D","D","D","D"
"10418","D","D","D","D"
"10419","D","D","D","D"
"10420","D","D","A","A"
"10421","D","D","D","D"
"10422","D","D","A","A"
"10423","D","D","D","D"
"10424","D","D","D","D"
"10425","D","D","D","D"
"10426","D","D","D","D"
"10427","D","D","D","D"
"10428","D","D","D","D"
"10429","D","D","D","D"
"10430","D","D","D","D"
"10431","D","D","D","D"
"10432","D","D","D","D"
"10433","D","D","D","D"
"10434","D","D","D","D"
"10435","D","D","D","D"
"10436","D","D","D","C"
"10437","D","D","D","D"
"10438","D","D","D","D"
"10439","D","D","D","D"
"10440","D","D","D","D"
"10441","D","D","D","D"
"10442","D","D","D","D"
"10443","D","D","D","D"
"10444","D","D","D","D"
"10445","D","D","D","D"
"10446","D","D","D","D"
"10447","D","D","D","D"
"10448","D","D","D","D"
"10449","D","D","D","D"
"10450","D","D","D","D"
"10451","D","D","D","D"
"10452","D","D","D","D"
"10453","D","D","D","D"
"10454","D","D","D","D"
"10455","D","D","D","D"
"10456","D","D","D","D"
"10457","D","D","D","D"
"10458","D","D","D","D"
"10459","D","D","D","D"
"10460","D","D","D","D"
"10461","D","D","D","D"
"10462","D","D","D","D"
"10463","D","D","D","D"
"10464","D","D","D","D"
"10465","D","D","D","D"
"10466","D","D","D","D"
"10467","D","D","D","D"
"10468","D","D","D","D"
"10469","D","D","D","D"
"10470","D","D","D","D"
"10471","D","D","D","D"
"10472","D","D","D","D"
"10473","D","D","D","D"
"10474","D","D","D","B"
"10475","D","D","B","B"
"10476","D","D","D","D"
"10477","D","D","A","A"
"10478","D","D","D","D"
"10479","D","D","D","D"
"10480","D","D","D","D"
"10481","D","D","D","D"
"10482","D","D","D","D"
"10483","D","D","B","B"
"10484","D","D","D","D"
"10485","D","D","D","D"
"10486","D","D","D","D"
"10487","D","D","D","D"
"10488","D","D","D","D"
"10489","D","D","A","A"
"10490","D","D","A","A"
"10491","D","D","A","A"
"10492","D","D","D","D"
"10493","D","D","D","D"
"10494","D","D","D","D"
"10495","D","D","D","D"
"10496","D","D","A","A"
"10497","D","D","D","D"
"10498","D","D","D","D"
"10499","D","D","D","D"
"10500","D","D","D","D"
"10501","D","D","D","D"
"10502","D","D","D","D"
"10503","D","D","D","D"
"10504","D","D","D","D"
"10505","D","D","D","D"
"10506","D","D","D","D"
"10507","D","D","D","D"
"10508","D","D","D","D"
"10509","D","D","D","D"
"10510","D","D","D","D"
"10511","D","D","D","D"
"10512","D","D","D","D"
"10513","D","D","D","D"
"10514","D","D","D","D"
"10515","D","D","D","D"
"10516","D","D","D","D"
"10517","D","D","D","D"
"10518","D","D","D","D"
"10519","D","D","D","D"
"10520","D","D","D","D"
"10521","D","D","D","D"
"10522","D","D","B","B"
"10523","D","D","B","B"
"10524","D","D","D","D"
"10525","D","D","D","D"
"10526","D","D","D","B"
"10527","D","D","D","D"
"10528","D","D","D","D"
"10529","D","D","D","D"
"10530","D","D","D","D"
"10531","D","D","D","D"
"10532","D","D","D","D"
"10533","D","D","D","D"
"10534","D","D","D","D"
"10535","D","D","D","D"
"10536","D","D","D","B"
"10537","D","D","D","D"
"10538","D","D","A","A"
"10539","D","D","D","D"
"10540","D","D","A","A"
"10541","D","D","A","A"
"10542","D","D","A","A"
"10543","D","D","A","A"
"10544","D","D","A","A"
"10545","D","D","A","A"
"10546","D","D","A","A"
"10547","D","D","A","A"
"10548","D","D","A","A"
"10549","D","D","D","A"
"10550","D","D","D","A"
"10551","D","D","D","D"
"10552","D","D","D","A"
"10553","D","D","A","A"
"10554","D","D","D","D"
"10555","D","D","D","A"
"10556","D","D","D","D"
"10557","D","D","D","D"
"10558","D","D","D","D"
"10559","D","D","D","D"
"10560","D","D","D","D"
"10561","D","D","D","D"
"10562","D","D","D","D"
"10563","D","D","D","D"
"10564","D","D","D","D"
"10565","D","D","D","D"
"10566","D","D","D","D"
"10567","D","D","D","D"
"10568","D","D","D","D"
"10569","D","D","D","D"
"10570","D","D","D","D"
"10571","D","D","D","D"
"10572","D","D","D","D"
"10573","D","D","D","D"
"10574","D","D","D","D"
"10575","D","D","D","D"
"10576","D","D","D","D"
"10577","D","D","D","D"
"10578","D","D","D","D"
"10579","D","D","D","D"
"10580","D","D","D","D"
"10581","D","D","D","D"
"10582","D","D","D","D"
"10583","D","D","D","D"
"10584","D","D","D","D"
"10585","D","D","D","D"
"10586","D","D","D","D"
"10587","D","D","D","D"
"10588","D","D","D","D"
"10589","D","D","D","D"
"10590","D","D","D","D"
"10591","D","D","D","D"
"10592","D","D","D","D"
"10593","D","D","D","D"
"10594","D","D","B","B"
"10595","D","D","A","D"
"10596","D","D","A","B"
"10597","D","D","D","D"
"10598","D","D","D","D"
"10599","D","D","D","D"
"10600","D","D","D","D"
"10601","D","D","D","D"
"10602","D","D","D","D"
"10603","D","D","D","D"
"10604","D","D","D","D"
"10605","D","D","D","D"
"10606","D","D","A","A"
"10607","D","D","A","D"
"10608","D","D","D","D"
"10609","D","D","D","D"
"10610","D","D","D","D"
"10611","D","D","D","D"
"10612","D","D","D","D"
"10613","D","D","D","D"
"10614","D","D","D","D"
"10615","D","D","D","D"
"10616","D","D","D","D"
"10617","D","D","D","D"
"10618","D","D","D","D"
"10619","D","D","D","D"
"10620","D","D","D","D"
"10621","D","D","D","D"
"10622","D","D","D","D"
"10623","D","D","D","D"
"10624","D","D","D","D"
"10625","D","D","D","D"
"10626","D","D","D","D"
"10627","D","D","D","D"
"10628","D","D","D","D"
"10629","D","D","D","D"
"10630","D","D","D","D"
"10631","D","D","D","D"
"10632","D","D","D","D"
"10633","D","D","D","D"
"10634","D","D","D","D"
"10635","D","D","D","D"
"10636","D","D","D","D"
"10637","D","D","D","D"
"10638","D","D","A","A"
"10639","D","D","D","D"
"10640","D","D","D","D"
"10641","D","D","D","D"
"10642","D","D","D","D"
"10643","D","D","D","D"
"10644","D","D","D","D"
"10645","D","D","D","D"
"10646","D","D","D","D"
"10647","D","D","D","D"
"10648","D","D","D","D"
"10649","D","D","D","D"
"10650","D","D","D","D"
"10651","D","D","D","D"
"10652","D","D","D","D"
"10653","D","D","D","D"
"10654","D","D","D","D"
"10655","D","D","D","D"
"10656","D","D","D","D"
"10657","D","D","D","D"
"10658","D","D","D","D"
"10659","D","D","D","B"
"10660","D","D","D","D"
"10661","D","D","D","D"
"10662","D","D","B","B"
"10663","D","D","D","D"
"10664","D","D","D","D"
"10665","D","D","D","D"
"10666","D","D","D","D"
"10667","D","D","D","D"
"10668","D","D","D","D"
"10669","D","D","D","D"
"10670","D","D","D","D"
"10671","D","D","D","D"
"10672","D","D","D","D"
"10673","D","D","D","D"
"10674","D","D","D","D"
"10675","D","D","D","D"
"10676","D","D","E","E"
"10677","D","D","E","E"
"10678","D","D","D","D"
"10679","D","D","D","D"
"10680","D","D","D","D"
"10681","D","D","D","D"
"10682","D","D","D","D"
"10683","D","D","D","D"
"10684","D","D","D","D"
"10685","D","D","D","D"
"10686","D","D","D","D"
"10687","D","D","D","D"
"10688","D","D","D","D"
"10689","D","D","D","D"
"10690","D","D","D","D"
"10691","D","D","D","D"
"10692","D","D","D","D"
"10693","D","D","D","D"
"10694","D","D","D","D"
"10695","D","D","D","D"
"10696","D","D","D","D"
"10697","D","D","D","D"
"10698","D","D","D","D"
"10699","D","D","D","D"
"10700","D","D","D","D"
"10701","D","D","D","D"
"10702","D","D","D","D"
"10703","D","D","D","D"
"10704","D","D","D","D"
"10705","D","D","D","D"
"10706","D","D","D","D"
"10707","D","D","D","D"
"10708","D","D","D","D"
"10709","D","D","D","D"
"10710","D","D","D","D"
"10711","D","D","D","D"
"10712","D","D","D","D"
"10713","D","D","D","D"
"10714","D","D","D","D"
"10715","D","D","D","D"
"10716","D","D","D","D"
"10717","D","D","D","D"
"10718","D","D","D","D"
"10719","D","D","D","D"
"10720","D","D","D","D"
"10721","D","D","D","D"
"10722","D","D","D","D"
"10723","D","D","D","D"
"10724","D","D","D","D"
"10725","D","D","D","D"
"10726","D","D","D","D"
"10727","D","D","D","D"
"10728","D","D","D","D"
"10729","D","D","D","D"
"10730","D","D","D","D"
"10731","D","D","D","D"
"10732","D","D","D","D"
"10733","D","D","D","D"
"10734","D","D","D","D"
"10735","D","D","D","D"
"10736","D","D","D","D"
"10737","D","D","D","D"
"10738","D","D","D","D"
"10739","D","D","D","D"
"10740","D","D","D","D"
"10741","D","D","D","D"
"10742","D","D","D","D"
"10743","D","D","D","D"
"10744","D","D","D","D"
"10745","D","D","D","D"
"10746","D","D","D","D"
"10747","D","D","D","D"
"10748","D","D","D","D"
"10749","D","D","D","D"
"10750","D","D","D","D"
"10751","D","D","D","D"
"10752","D","D","D","D"
"10753","D","D","D","D"
"10754","D","D","D","D"
"10755","D","D","D","D"
"10756","D","D","D","D"
"10757","D","D","D","D"
"10758","D","D","D","D"
"10759","D","D","D","D"
"10760","D","D","D","D"
"10761","D","D","D","D"
"10762","D","D","D","D"
"10763","D","D","D","D"
"10764","D","D","D","D"
"10765","D","D","D","D"
"10766","D","D","D","D"
"10767","D","D","D","D"
"10768","D","D","D","D"
"10769","D","D","D","D"
"10770","D","D","D","D"
"10771","D","D","D","D"
"10772","D","D","D","D"
"10773","D","D","D","D"
"10774","D","D","D","D"
"10775","D","D","D","D"
"10776","D","D","D","D"
"10777","D","D","D","D"
"10778","D","D","B","B"
"10779","D","D","B","B"
"10780","D","D","B","D"
"10781","D","D","D","D"
"10782","D","D","D","D"
"10783","D","D","D","D"
"10784","D","D","B","D"
"10785","D","D","D","D"
"10786","D","D","D","D"
"10787","D","D","D","D"
"10788","D","D","D","D"
"10789","D","D","D","D"
"10790","D","D","D","D"
"10791","D","D","D","D"
"10792","D","D","D","D"
"10793","D","D","D","D"
"10794","D","D","D","D"
"10795","D","D","D","D"
"10796","D","D","D","D"
"10797","D","D","D","D"
"10798","D","D","D","D"
"10799","D","D","D","D"
"10800","D","D","D","D"
"10801","D","D","D","D"
"10802","D","D","D","D"
"10803","D","D","D","D"
"10804","D","D","D","D"
"10805","D","D","D","D"
"10806","D","D","D","D"
"10807","D","D","D","D"
"10808","D","D","D","D"
"10809","D","D","D","D"
"10810","D","D","D","D"
"10811","D","D","D","D"
"10812","D","D","D","D"
"10813","D","D","D","D"
"10814","D","D","D","D"
"10815","D","D","D","D"
"10816","D","D","D","D"
